id,label
monkeyc1g1s1,3
monkeyc1g1s2,3
monkeyc1g1s3,3
monkeyc1g1s4,3
monkeyc1g1s5,3
monkeyc1g1s6,3
monkeyc1g1s7,3
monkeyc1g1s8,3
monkeyc1g1s9,3
monkeyc1g1s10,3
monkeyc1g1s11,3
monkeyc1g1s12,3
monkeyc1g1s13,3
monkeyc1g1s14,3
monkeyc1g1s15,3
monkeyc1g1s16,3
monkeyc1g1s17,3
monkeyc1g1s18,3
monkeyc1g1s19,3
monkeyc1g1s20,3
monkeyc1g1s21,3
monkeyc1g1s22,3
monkeyc1g1s23,3
monkeyc1g1s24,3
monkeyc1g1s25,3
monkeyc1g1s26,3
monkeyc1g1s27,3
monkeyc1g1s28,3
monkeyc1g1s29,3
monkeyc1g1s30,3
monkeyc1g1s31,3
monkeyc1g1s32,3
monkeyc1g1s33,3
monkeyc1g1s34,3
monkeyc1g1s35,3
monkeyc1g1s36,3
monkeyc1g1s37,3
monkeyc1g1s38,3
monkeyc1g1s39,3
monkeyc1g1s40,3
monkeyc1g1s41,3
monkeyc1g1s42,3
monkeyc1g1s43,3
monkeyc1g1s44,3
monkeyc1g1s45,3
monkeyc1g1s46,3
monkeyc1g1s47,3
monkeyc1g1s48,3
monkeyc1g1s49,3
monkeyc1g1s50,3
monkeyc1g1s51,3
monkeyc1g1s52,3
monkeyc1g1s53,3
monkeyc1g1s54,3
monkeyc1g1s55,3
monkeyc1g1s56,3
monkeyc1g1s57,3
monkeyc1g1s58,3
monkeyc1g1s59,3
monkeyc1g1s60,3
monkeyc1g1s61,3
monkeyc1g1s62,3
monkeyc1g1s63,3
monkeyc1g1s64,3
monkeyc1g1s65,3
monkeyc1g1s66,3
monkeyc1g1s67,3
monkeyc1g1s68,3
monkeyc1g1s69,3
monkeyc1g1s70,3
monkeyc1g1s71,3
monkeyc1g1s72,3
monkeyc1g1s73,3
monkeyc1g1s74,3
monkeyc1g1s75,3
monkeyc1g1s76,3
monkeyc1g1s77,3
monkeyc1g1s78,3
monkeyc1g1s79,3
monkeyc1g1s80,3
monkeyc1g1s81,3
monkeyc1g1s82,3
monkeyc1g1s83,3
monkeyc1g1s84,3
monkeyc1g1s85,3
monkeyc1g1s86,3
monkeyc1g1s87,3
monkeyc1g1s88,3
monkeyc1g1s89,3
monkeyc1g1s90,3
monkeyc1g1s91,3
monkeyc1g1s92,3
monkeyc1g1s93,3
monkeyc1g1s94,3
monkeyc1g1s95,3
monkeyc1g1s96,3
monkeyc1g1s97,3
monkeyc1g1s98,3
monkeyc1g1s99,3
monkeyc1g1s100,3
monkeyc1g1s101,3
monkeyc1g1s102,3
monkeyc1g1s103,3
monkeyc1g1s104,3
monkeyc1g1s105,3
monkeyc1g1s106,3
monkeyc1g1s107,3
monkeyc1g1s108,3
monkeyc1g1s109,3
monkeyc1g1s110,3
monkeyc1g1s111,3
monkeyc1g1s112,3
monkeyc1g1s113,3
monkeyc1g1s114,3
monkeyc1g1s115,3
monkeyc1g1s116,3
monkeyc1g1s117,3
monkeyc1g1s118,3
monkeyc1g1s119,3
monkeyc1g1s120,3
monkeyc1g1s121,3
monkeyc1g1s122,3
monkeyc1g1s123,3
monkeyc1g1s124,3
monkeyc1g1s125,3
monkeyc1g1s126,3
monkeyc1g1s127,3
monkeyc1g1s128,3
monkeyc1g1s129,3
monkeyc1g1s130,3
monkeyc1g1s131,3
monkeyc1g1s132,3
monkeyc1g1s133,3
monkeyc1g1s134,3
monkeyc1g1s135,3
monkeyc1g1s136,3
monkeyc1g1s137,3
monkeyc1g1s138,3
monkeyc1g1s139,3
monkeyc1g1s140,3
monkeyc1g1s141,3
monkeyc1g1s142,3
monkeyc1g1s143,3
monkeyc1g1s144,3
monkeyc1g1s145,3
monkeyc1g1s146,3
monkeyc1g1s147,3
monkeyc1g1s148,3
monkeyc1g1s149,3
monkeyc1g1s150,3
monkeyc1g1s151,3
monkeyc1g1s152,3
monkeyc1g1s153,3
monkeyc1g1s154,3
monkeyc1g1s155,3
monkeyc1g1s156,3
monkeyc1g1s157,3
monkeyc1g1s158,3
monkeyc1g1s159,3
monkeyc1g1s160,3
monkeyc1g1s161,3
monkeyc1g1s162,3
monkeyc1g1s163,3
monkeyc1g1s164,3
monkeyc1g1s165,3
monkeyc1g1s166,3
monkeyc1g1s167,3
monkeyc1g1s168,3
monkeyc1g1s169,3
monkeyc1g1s170,3
monkeyc1g1s171,3
monkeyc1g1s172,3
monkeyc1g1s173,3
monkeyc1g1s174,3
monkeyc1g1s175,3
monkeyc1g1s176,3
monkeyc1g1s177,3
monkeyc1g1s178,3
monkeyc1g1s179,3
monkeyc1g1s180,3
monkeyc1g1s181,3
monkeyc1g1s182,3
monkeyc1g1s183,3
monkeyc1g1s184,3
monkeyc1g1s185,3
monkeyc1g1s186,3
monkeyc1g1s187,3
monkeyc1g1s188,3
monkeyc1g1s189,3
monkeyc1g1s190,3
monkeyc1g1s191,3
monkeyc1g1s192,3
monkeyc1g1s193,3
monkeyc1g1s194,3
monkeyc1g1s195,3
monkeyc1g1s196,3
monkeyc1g1s197,3
monkeyc1g1s198,3
monkeyc1g1s199,3
monkeyc1g1s200,3
monkeyc1g1s201,3
monkeyc1g1s202,3
monkeyc1g1s203,3
monkeyc1g1s204,3
monkeyc1g1s205,3
monkeyc1g1s206,3
monkeyc1g1s207,3
monkeyc1g1s208,3
monkeyc1g1s209,3
monkeyc1g1s210,3
monkeyc1g1s211,3
monkeyc1g1s212,3
monkeyc1g1s213,3
monkeyc1g1s214,3
monkeyc1g1s215,3
monkeyc1g1s216,3
monkeyc1g1s217,3
monkeyc1g1s218,3
monkeyc1g1s219,3
monkeyc1g1s220,3
monkeyc1g1s221,3
monkeyc1g1s222,3
monkeyc1g1s223,3
monkeyc1g1s224,3
monkeyc1g1s225,3
monkeyc1g1s226,3
monkeyc1g1s227,3
monkeyc1g1s228,3
monkeyc1g1s229,3
monkeyc1g1s230,3
monkeyc1g1s231,3
monkeyc1g1s232,3
monkeyc1g1s233,3
monkeyc1g1s234,3
monkeyc1g1s235,3
monkeyc1g1s236,3
monkeyc1g1s237,3
monkeyc1g1s238,3
monkeyc1g1s239,3
monkeyc1g1s240,3
monkeyc1g1s241,3
monkeyc1g1s242,3
monkeyc1g1s243,3
monkeyc1g1s244,3
monkeyc1g1s245,3
monkeyc1g1s246,3
monkeyc1g1s247,3
monkeyc1g1s248,3
monkeyc1g1s249,3
monkeyc1g1s250,3
monkeyc1g1s251,3
monkeyc1g1s252,3
monkeyc1g1s253,3
monkeyc1g1s254,3
monkeyc1g1s255,3
monkeyc1g1s256,3
monkeyc1g1s257,3
monkeyc1g1s258,3
monkeyc1g1s259,3
monkeyc1g1s260,3
monkeyc1g1s261,3
monkeyc1g1s262,3
monkeyc1g1s263,3
monkeyc1g1s264,3
monkeyc1g1s265,3
monkeyc1g1s266,3
monkeyc1g1s267,3
monkeyc1g1s268,3
monkeyc1g1s269,3
monkeyc1g1s270,3
monkeyc1g1s271,3
monkeyc1g1s272,3
monkeyc1g1s273,3
monkeyc1g1s274,3
monkeyc1g1s275,3
monkeyc1g1s276,3
monkeyc1g1s277,3
monkeyc1g1s278,3
monkeyc1g1s279,3
monkeyc1g1s280,3
monkeyc1g1s281,3
monkeyc1g1s282,3
monkeyc1g1s283,3
monkeyc1g1s284,3
monkeyc1g1s285,3
monkeyc1g1s286,3
monkeyc1g1s287,3
monkeyc1g1s288,3
monkeyc1g1s289,3
monkeyc1g1s290,3
monkeyc1g1s291,3
monkeyc1g1s292,3
monkeyc1g1s293,3
monkeyc1g1s294,3
monkeyc1g1s295,3
monkeyc1g1s296,3
monkeyc1g1s297,3
monkeyc1g1s298,3
monkeyc1g1s299,3
monkeyc1g1s300,3
monkeyc1g1s301,3
monkeyc1g1s302,3
monkeyc1g1s303,3
monkeyc1g1s304,3
monkeyc1g1s305,3
monkeyc1g1s306,3
monkeyc1g1s307,3
monkeyc1g1s308,3
monkeyc1g1s309,3
monkeyc1g1s310,3
monkeyc1g1s311,3
monkeyc1g1s312,3
monkeyc1g1s313,3
monkeyc1g1s314,3
monkeyc1g1s315,3
monkeyc1g1s316,3
monkeyc1g1s317,3
monkeyc1g1s318,3
monkeyc1g1s319,3
monkeyc1g1s320,3
monkeyc1g1s321,3
monkeyc1g1s322,3
monkeyc1g1s323,3
monkeyc1g1s324,3
monkeyc1g1s325,3
monkeyc1g1s326,3
monkeyc1g1s327,3
monkeyc1g1s328,3
monkeyc1g1s329,3
monkeyc1g1s330,3
monkeyc1g1s331,3
monkeyc1g1s332,3
monkeyc1g1s333,3
