id,label
monkeyc1g1s1,3
monkeyc1g1s2,4
monkeyc1g1s3,4
monkeyc1g1s4,3
monkeyc1g1s5,3
monkeyc1g1s6,3
monkeyc1g1s7,3
monkeyc1g1s8,3
monkeyc1g1s9,2
monkeyc1g1s10,2
monkeyc1g1s11,3
monkeyc1g1s12,3
monkeyc1g1s13,3
monkeyc1g1s14,2
monkeyc1g1s15,3
monkeyc1g1s16,3
monkeyc1g1s17,3
monkeyc1g1s18,3
monkeyc1g1s19,3
monkeyc1g1s20,3
monkeyc1g1s21,2
monkeyc1g1s22,3
monkeyc1g1s23,3
monkeyc1g1s24,3
monkeyc1g1s25,3
monkeyc1g1s26,3
monkeyc1g1s27,3
monkeyc1g1s28,3
monkeyc1g1s29,2
monkeyc1g1s30,4
monkeyc1g1s31,3
monkeyc1g1s32,3
monkeyc1g1s33,2
monkeyc1g1s34,3
monkeyc1g1s35,3
monkeyc1g1s36,3
monkeyc1g1s37,3
monkeyc1g1s38,3
monkeyc1g1s39,3
monkeyc1g1s40,3
monkeyc1g1s41,3
monkeyc1g1s42,3
monkeyc1g1s43,3
monkeyc1g1s44,3
monkeyc1g1s45,3
monkeyc1g1s46,3
monkeyc1g1s47,3
monkeyc1g1s48,3
monkeyc1g1s49,3
monkeyc1g1s50,3
monkeyc1g1s51,3
monkeyc1g1s52,4
monkeyc1g1s53,3
monkeyc1g1s54,3
monkeyc1g1s55,3
monkeyc1g1s56,3
monkeyc1g1s57,2
monkeyc1g1s58,3
monkeyc1g1s59,3
monkeyc1g1s60,3
monkeyc1g1s61,3
monkeyc1g1s62,3
monkeyc1g1s63,3
monkeyc1g1s64,2
monkeyc1g1s65,2
monkeyc1g1s66,2
monkeyc1g1s67,2
monkeyc1g1s68,3
monkeyc1g1s69,3
monkeyc1g1s70,3
monkeyc1g1s71,3
monkeyc1g1s72,2
monkeyc1g1s73,2
monkeyc1g1s74,3
monkeyc1g1s75,2
monkeyc1g1s76,3
monkeyc1g1s77,3
monkeyc1g1s78,2
monkeyc1g1s79,3
monkeyc1g1s80,3
monkeyc1g1s81,3
monkeyc1g1s82,2
monkeyc1g1s83,3
monkeyc1g1s84,4
monkeyc1g1s85,3
monkeyc1g1s86,3
monkeyc1g1s87,2
monkeyc1g1s88,3
monkeyc1g1s89,3
monkeyc1g1s90,2
monkeyc1g1s91,2
monkeyc1g1s92,3
monkeyc1g1s93,3
monkeyc1g1s94,2
monkeyc1g1s95,3
monkeyc1g1s96,2
monkeyc1g1s97,2
monkeyc1g1s98,3
monkeyc1g1s99,3
monkeyc1g1s100,3
monkeyc1g1s101,2
monkeyc1g1s102,3
monkeyc1g1s103,3
monkeyc1g1s104,3
monkeyc1g1s105,3
monkeyc1g1s106,3
monkeyc1g1s107,2
monkeyc1g1s108,3
monkeyc1g1s109,3
monkeyc1g1s110,3
monkeyc1g1s111,3
monkeyc1g1s112,2
monkeyc1g1s113,3
monkeyc1g1s114,3
monkeyc1g1s115,3
monkeyc1g1s116,2
monkeyc1g1s117,3
monkeyc1g1s118,3
monkeyc1g1s119,2
monkeyc1g1s120,3
monkeyc1g1s121,3
monkeyc1g1s122,3
monkeyc1g1s123,2
monkeyc1g1s124,2
monkeyc1g1s125,3
monkeyc1g1s126,3
monkeyc1g1s127,3
monkeyc1g1s128,3
monkeyc1g1s129,2
monkeyc1g1s130,3
monkeyc1g1s131,2
monkeyc1g1s132,2
monkeyc1g1s133,3
monkeyc1g1s134,2
monkeyc1g1s135,3
monkeyc1g1s136,3
monkeyc1g1s137,3
monkeyc1g1s138,3
monkeyc1g1s139,3
monkeyc1g1s140,2
monkeyc1g1s141,2
monkeyc1g1s142,3
monkeyc1g1s143,3
monkeyc1g1s144,2
monkeyc1g1s145,3
monkeyc1g1s146,3
monkeyc1g1s147,4
monkeyc1g1s148,3
monkeyc1g1s149,3
monkeyc1g1s150,3
monkeyc1g1s151,2
monkeyc1g1s152,2
monkeyc1g1s153,3
monkeyc1g1s154,3
monkeyc1g1s155,3
monkeyc1g1s156,3
monkeyc1g1s157,2
monkeyc1g1s158,3
monkeyc1g1s159,2
monkeyc1g1s160,3
monkeyc1g1s161,3
monkeyc1g1s162,3
monkeyc1g1s163,3
monkeyc1g1s164,2
monkeyc1g1s165,3
monkeyc1g1s166,3
monkeyc1g1s167,3
monkeyc1g1s168,3
monkeyc1g1s169,2
monkeyc1g1s170,2
monkeyc1g1s171,3
monkeyc1g1s172,3
monkeyc1g1s173,3
monkeyc1g1s174,3
monkeyc1g1s175,3
monkeyc1g1s176,2
monkeyc1g1s177,2
monkeyc1g1s178,3
monkeyc1g1s179,3
monkeyc1g1s180,3
monkeyc1g1s181,3
monkeyc1g1s182,3
monkeyc1g1s183,3
monkeyc1g1s184,2
monkeyc1g1s185,3
monkeyc1g1s186,2
monkeyc1g1s187,3
monkeyc1g1s188,3
monkeyc1g1s189,3
monkeyc1g1s190,3
monkeyc1g1s191,3
monkeyc1g1s192,3
monkeyc1g1s193,3
monkeyc1g1s194,3
monkeyc1g1s195,2
monkeyc1g1s196,3
monkeyc1g1s197,2
monkeyc1g1s198,3
monkeyc1g1s199,3
monkeyc1g1s200,3
monkeyc1g1s201,3
monkeyc1g1s202,3
monkeyc1g1s203,3
monkeyc1g1s204,3
monkeyc1g1s205,3
monkeyc1g1s206,3
monkeyc1g1s207,3
monkeyc1g1s208,3
monkeyc1g1s209,3
monkeyc1g1s210,3
monkeyc1g1s211,4
monkeyc1g1s212,3
monkeyc1g1s213,3
monkeyc1g1s214,3
monkeyc1g1s215,3
monkeyc1g1s216,2
monkeyc1g1s217,3
monkeyc1g1s218,3
monkeyc1g1s219,2
monkeyc1g1s220,3
monkeyc1g1s221,2
monkeyc1g1s222,3
monkeyc1g1s223,3
monkeyc1g1s224,3
monkeyc1g1s225,3
monkeyc1g1s226,3
monkeyc1g1s227,2
monkeyc1g1s228,3
monkeyc1g1s229,3
monkeyc1g1s230,3
monkeyc1g1s231,3
monkeyc1g1s232,3
monkeyc1g1s233,3
monkeyc1g1s234,3
monkeyc1g1s235,4
monkeyc1g1s236,3
monkeyc1g1s237,2
monkeyc1g1s238,2
monkeyc1g1s239,3
monkeyc1g1s240,3
monkeyc1g1s241,3
monkeyc1g1s242,3
monkeyc1g1s243,3
monkeyc1g1s244,3
monkeyc1g1s245,3
monkeyc1g1s246,3
monkeyc1g1s247,3
monkeyc1g1s248,3
monkeyc1g1s249,2
monkeyc1g1s250,3
monkeyc1g1s251,2
monkeyc1g1s252,3
monkeyc1g1s253,3
monkeyc1g1s254,3
monkeyc1g1s255,3
monkeyc1g1s256,3
monkeyc1g1s257,3
monkeyc1g1s258,4
monkeyc1g1s259,2
monkeyc1g1s260,2
monkeyc1g1s261,3
monkeyc1g1s262,4
monkeyc1g1s263,3
monkeyc1g1s264,3
monkeyc1g1s265,2
monkeyc1g1s266,2
monkeyc1g1s267,3
monkeyc1g1s268,3
monkeyc1g1s269,3
monkeyc1g1s270,3
monkeyc1g1s271,3
monkeyc1g1s272,3
monkeyc1g1s273,2
monkeyc1g1s274,3
monkeyc1g1s275,3
monkeyc1g1s276,3
monkeyc1g1s277,3
monkeyc1g1s278,2
monkeyc1g1s279,3
monkeyc1g1s280,4
monkeyc1g1s281,3
monkeyc1g1s282,3
monkeyc1g1s283,3
monkeyc1g1s284,3
monkeyc1g1s285,3
monkeyc1g1s286,3
monkeyc1g1s287,3
monkeyc1g1s288,3
monkeyc1g1s289,3
monkeyc1g1s290,3
monkeyc1g1s291,3
monkeyc1g1s292,2
monkeyc1g1s293,3
monkeyc1g1s294,3
monkeyc1g1s295,3
monkeyc1g1s296,2
monkeyc1g1s297,3
monkeyc1g1s298,3
monkeyc1g1s299,2
monkeyc1g1s300,2
monkeyc1g1s301,3
monkeyc1g1s302,3
monkeyc1g1s303,2
monkeyc1g1s304,4
monkeyc1g1s305,3
monkeyc1g1s306,3
monkeyc1g1s307,2
monkeyc1g1s308,3
monkeyc1g1s309,2
monkeyc1g1s310,2
monkeyc1g1s311,3
monkeyc1g1s312,2
monkeyc1g1s313,3
monkeyc1g1s314,2
monkeyc1g1s315,3
monkeyc1g1s316,2
monkeyc1g1s317,3
monkeyc1g1s318,3
monkeyc1g1s319,2
monkeyc1g1s320,3
monkeyc1g1s321,2
monkeyc1g1s322,3
monkeyc1g1s323,2
monkeyc1g1s324,3
monkeyc1g1s325,4
monkeyc1g1s326,3
monkeyc1g1s327,3
monkeyc1g1s328,3
monkeyc1g1s329,3
monkeyc1g1s330,3
monkeyc1g1s331,2
monkeyc1g1s332,4
monkeyc1g1s333,2
monkeyc1g1s334,2
monkeyc1g1s335,3
monkeyc1g1s336,3
monkeyc1g1s337,3
monkeyc1g1s338,3
monkeyc1g1s339,2
monkeyc1g1s340,2
monkeyc1g1s341,3
monkeyc1g1s342,4
monkeyc1g1s343,3
monkeyc1g1s344,2
monkeyc1g1s345,2
monkeyc1g1s346,3
monkeyc1g1s347,3
monkeyc1g1s348,3
monkeyc1g1s349,3
monkeyc1g1s350,2
monkeyc1g1s351,2
monkeyc1g1s352,2
monkeyc1g1s353,2
monkeyc1g1s354,3
monkeyc1g1s355,3
monkeyc1g1s356,2
monkeyc1g1s357,3
monkeyc1g1s358,2
monkeyc1g1s359,3
monkeyc1g1s360,3
monkeyc1g1s361,2
monkeyc1g1s362,3
monkeyc1g1s363,2
monkeyc1g1s364,3
monkeyc1g1s365,3
monkeyc1g1s366,4
monkeyc1g1s367,2
monkeyc1g1s368,3
monkeyc1g1s369,2
monkeyc1g1s370,3
monkeyc1g1s371,3
monkeyc1g1s372,3
monkeyc1g1s373,2
monkeyc1g1s374,3
monkeyc1g1s375,3
monkeyc1g1s376,4
monkeyc1g1s377,3
monkeyc1g1s378,3
monkeyc1g1s379,3
monkeyc1g1s380,3
monkeyc1g1s381,2
monkeyc1g1s382,3
monkeyc1g1s383,3
monkeyc1g1s384,3
monkeyc1g1s385,3
monkeyc1g1s386,2
monkeyc1g1s387,3
monkeyc1g1s388,2
monkeyc1g1s389,3
monkeyc1g1s390,3
monkeyc1g1s391,3
monkeyc1g1s392,3
monkeyc1g1s393,2
monkeyc1g1s394,3
monkeyc1g1s395,2
monkeyc1g1s396,3
monkeyc1g1s397,3
monkeyc1g1s398,3
monkeyc1g1s399,3
monkeyc1g1s400,4
monkeyc1g1s401,3
monkeyc1g1s402,3
monkeyc1g1s403,2
monkeyc1g1s404,2
monkeyc1g1s405,2
monkeyc1g1s406,3
monkeyc1g1s407,3
monkeyc1g1s408,3
monkeyc1g1s409,3
monkeyc1g1s410,3
monkeyc1g1s411,2
monkeyc1g1s412,3
monkeyc1g1s413,2
monkeyc1g1s414,3
monkeyc1g1s415,3
monkeyc1g1s416,3
monkeyc1g1s417,3
monkeyc1g1s418,3
monkeyc1g1s419,3
monkeyc1g1s420,2
monkeyc1g1s421,3
monkeyc1g1s422,3
monkeyc1g1s423,2
monkeyc1g1s424,3
monkeyc1g1s425,3
monkeyc1g1s426,3
monkeyc1g1s427,2
monkeyc1g1s428,3
monkeyc1g1s429,2
monkeyc1g1s430,3
monkeyc1g1s431,3
monkeyc1g1s432,3
monkeyc1g1s433,2
monkeyc1g1s434,2
monkeyc1g1s435,2
monkeyc1g1s436,2
monkeyc1g1s437,3
monkeyc1g1s438,3
monkeyc1g1s439,2
monkeyc1g1s440,2
monkeyc1g1s441,3
monkeyc1g1s442,3
monkeyc1g1s443,3
monkeyc1g1s444,3
monkeyc1g1s445,3
monkeyc1g1s446,3
monkeyc1g1s447,3
monkeyc1g1s448,3
monkeyc1g1s449,3
monkeyc1g1s450,2
monkeyc1g1s451,3
monkeyc1g1s452,3
monkeyc1g1s453,3
monkeyc1g1s454,2
monkeyc1g1s455,2
monkeyc1g1s456,3
monkeyc1g1s457,3
monkeyc1g1s458,3
monkeyc1g1s459,2
monkeyc1g1s460,3
monkeyc1g1s461,2
monkeyc1g1s462,3
monkeyc1g1s463,4
monkeyc1g1s464,3
monkeyc1g1s465,3
monkeyc1g1s466,3
monkeyc1g1s467,3
monkeyc1g1s468,3
monkeyc1g1s469,2
monkeyc1g1s470,2
monkeyc1g1s471,3
monkeyc1g1s472,3
monkeyc1g1s473,2
monkeyc1g1s474,3
monkeyc1g1s475,3
monkeyc1g1s476,2
monkeyc1g1s477,3
monkeyc1g1s478,3
monkeyc1g1s479,3
monkeyc1g1s480,2
monkeyc1g1s481,3
monkeyc1g1s482,3
monkeyc1g1s483,2
monkeyc1g1s484,3
monkeyc1g1s485,3
monkeyc1g1s486,3
monkeyc1g1s487,2
monkeyc1g1s488,3
monkeyc1g1s489,3
monkeyc1g1s490,2
monkeyc1g1s491,2
monkeyc1g1s492,2
monkeyc1g1s493,3
monkeyc1g1s494,3
monkeyc1g1s495,3
monkeyc1g1s496,3
monkeyc1g1s497,3
monkeyc1g1s498,3
monkeyc1g1s499,2
monkeyc1g1s500,3
monkeyc2g2s501,1
monkeyc2g2s502,2
monkeyc2g2s503,2
monkeyc2g2s504,2
monkeyc2g2s505,1
monkeyc2g2s506,1
monkeyc2g2s507,1
monkeyc2g2s508,1
monkeyc2g2s509,1
monkeyc2g2s510,1
monkeyc2g2s511,1
monkeyc2g2s512,1
monkeyc2g2s513,1
monkeyc2g2s514,1
monkeyc2g2s515,1
monkeyc2g2s516,1
monkeyc2g2s517,1
monkeyc2g2s518,1
monkeyc2g2s519,2
monkeyc2g2s520,1
monkeyc2g2s521,1
monkeyc2g2s522,1
monkeyc2g2s523,2
monkeyc2g2s524,1
monkeyc2g2s525,2
monkeyc2g2s526,1
monkeyc2g2s527,1
monkeyc2g2s528,1
monkeyc2g2s529,2
monkeyc2g2s530,1
monkeyc2g2s531,1
monkeyc2g2s532,1
monkeyc2g2s533,1
monkeyc2g2s534,1
monkeyc2g2s535,1
monkeyc2g2s536,1
monkeyc2g2s537,1
monkeyc2g2s538,1
monkeyc2g2s539,1
monkeyc2g2s540,1
monkeyc2g2s541,1
monkeyc2g2s542,1
monkeyc2g2s543,2
monkeyc2g2s544,1
monkeyc2g2s545,2
monkeyc2g2s546,1
monkeyc2g2s547,1
monkeyc2g2s548,1
monkeyc2g2s549,1
monkeyc2g2s550,1
monkeyc2g2s551,1
monkeyc2g2s552,1
monkeyc2g2s553,2
monkeyc2g2s554,1
monkeyc2g2s555,1
monkeyc2g2s556,1
monkeyc2g2s557,2
monkeyc2g2s558,2
monkeyc2g2s559,1
monkeyc2g2s560,1
monkeyc2g2s561,1
monkeyc2g2s562,2
monkeyc2g2s563,1
monkeyc2g2s564,1
monkeyc2g2s565,1
monkeyc2g2s566,1
monkeyc2g2s567,2
monkeyc2g2s568,1
monkeyc2g2s569,1
monkeyc2g2s570,1
monkeyc2g2s571,1
monkeyc2g2s572,2
monkeyc2g2s573,1
monkeyc2g2s574,1
monkeyc2g2s575,1
monkeyc2g2s576,1
monkeyc2g2s577,2
monkeyc2g2s578,1
monkeyc2g2s579,1
monkeyc2g2s580,2
monkeyc2g2s581,1
monkeyc2g2s582,1
monkeyc2g2s583,2
monkeyc2g2s584,1
monkeyc2g2s585,2
monkeyc2g2s586,1
monkeyc2g2s587,2
monkeyc2g2s588,1
monkeyc2g2s589,1
monkeyc2g2s590,1
monkeyc2g2s591,1
monkeyc2g2s592,1
monkeyc2g2s593,1
monkeyc2g2s594,2
monkeyc2g2s595,2
monkeyc2g2s596,1
monkeyc2g2s597,1
monkeyc2g2s598,1
monkeyc2g2s599,2
monkeyc2g2s600,1
monkeyc2g2s601,1
monkeyc2g2s602,1
monkeyc2g2s603,1
monkeyc2g2s604,2
monkeyc2g2s605,1
monkeyc2g2s606,2
monkeyc2g2s607,1
monkeyc2g2s608,2
monkeyc2g2s609,1
monkeyc2g2s610,1
monkeyc2g2s611,2
monkeyc2g2s612,2
monkeyc2g2s613,1
monkeyc2g2s614,1
monkeyc2g2s615,1
monkeyc2g2s616,1
monkeyc2g2s617,2
monkeyc2g2s618,1
monkeyc2g2s619,1
monkeyc2g2s620,2
monkeyc2g2s621,2
monkeyc2g2s622,1
monkeyc2g2s623,2
monkeyc2g2s624,2
monkeyc2g2s625,2
monkeyc2g2s626,1
monkeyc2g2s627,1
monkeyc2g2s628,1
monkeyc2g2s629,1
monkeyc2g2s630,2
monkeyc2g2s631,1
monkeyc2g2s632,1
monkeyc2g2s633,2
monkeyc2g2s634,2
monkeyc2g2s635,1
monkeyc2g2s636,1
monkeyc2g2s637,1
monkeyc2g2s638,1
monkeyc2g2s639,1
monkeyc2g2s640,1
monkeyc2g2s641,1
monkeyc2g2s642,1
monkeyc2g2s643,1
monkeyc2g2s644,1
monkeyc2g2s645,1
monkeyc2g2s646,1
monkeyc2g2s647,1
monkeyc2g2s648,2
monkeyc2g2s649,1
monkeyc2g2s650,1
monkeyc2g2s651,1
monkeyc2g2s652,1
monkeyc2g2s653,1
monkeyc2g2s654,1
monkeyc2g2s655,2
monkeyc2g2s656,2
monkeyc2g2s657,1
monkeyc2g2s658,2
monkeyc2g2s659,2
monkeyc2g2s660,2
monkeyc2g2s661,2
monkeyc2g2s662,1
monkeyc2g2s663,1
monkeyc2g2s664,2
monkeyc2g2s665,2
monkeyc2g2s666,1
monkeyc2g2s667,2
monkeyc2g2s668,1
monkeyc2g2s669,2
monkeyc2g2s670,1
